CAT_ID,PARENT_ID,CAT_NAME,LVL,URL
c8486,c8483,Giày thể thao bé trai,5,https://tiki.vn/giay-the-thao-be-trai/c8486
c8487,c8483,Giày lười & Xăng đan bé trai,5,https://tiki.vn/giay-luoi-xang-dan-be-trai/c8487
c8488,c8483,Giày bốt bé trai,5,https://tiki.vn/giay-bot-be-trai/c8488
c8490,c8483,Dép bé trai,5,https://tiki.vn/dep-be-trai/c8490
c8489,c8483,Phụ kiện giày bé trai,5,https://tiki.vn/phu-kien-giay-be-trai/c8489
c8483,c5190,Giày bé trai,4,https://tiki.vn/giay-be-trai/c8483
c6124,c5190,Áo mưa bé trai,4,https://tiki.vn/ao-mua-be-trai/c6124
c5190,c11603,Thời trang bé trai,3,https://tiki.vn/thoi-trang-be-trai/c5190
c5278,c5192,Đồng hồ cho bé,4,https://tiki.vn/dong-ho-cho-be/c5278
c5277,c5192,Mắt kính trẻ em,4,https://tiki.vn/mat-kinh-cho-be/c5277
c4608,c4606,Balo In Hình,5,https://tiki.vn/balo-in-hinh/c4608
c4609,c4606,Balo Cao Cấp,5,https://tiki.vn/balo-cao-cap/c4609
c4606,c5192,"Ba lô, Túi xách & Cặp cho bé",4,https://tiki.vn/balo-vali-tre-em/c4606
c4610,c5192,Vali cho bé,4,https://tiki.vn/vali-tre-em/c4610
c8492,c5192,Trang sức cho bé,4,https://tiki.vn/trang-suc-cho-be/c8492
c5280,c5192,Phụ kiện tóc cho bé,4,https://tiki.vn/phu-kien-toc-cho-be/c5280
c5279,c5192,Nón cho bé,4,https://tiki.vn/non-cho-be/c5279
c8491,c5192,"Nơ, Cà vạt, Thắt lưng, Vớ, Bao tay",4,https://tiki.vn/no-ca-vat-that-lung-vo-bao-tay/c8491
c8493,c5192,"Dù, áo mưa cho bé",4,https://tiki.vn/du-ao-mua-cho-be/c8493
c5616,c5192,Phụ kiện bơi cho bé,4,https://tiki.vn/phu-kien-boi-cho-be/c5616
c5281,c5192,Phụ kiện cho bé khác,4,https://tiki.vn/phu-kien-cho-be-khac/c5281
c5276,c5192,"Giày, dép cho bé",4,https://tiki.vn/giay-dep-cho-be/c5276
c5285,c5192,Nước Hoa Cho Bé,4,https://tiki.vn/nuoc-hoa-cho-be/c5285
c5649,c5192,"Cà Vạt, Nơ Đeo Cổ Cho Bé",4,https://tiki.vn/ca-vat-no-deo-co/c5649
c5192,c11603,Phụ kiện cho bé,3,https://tiki.vn/phu-kien-cho-be/c5192
c11603,c2549,Thời Trang Cho Mẹ Và Bé,2,https://tiki.vn/thoi-trang-cho-me-va-be/c11603
c2549,,Đồ Chơi - Mẹ & Bé,1,https://tiki.vn/do-choi-me-be/c2549
c44792,,NGON,1,https://tiki.vn/tikingon/ngon/c44792
c1795,c1789,Điện thoại Smartphone,2,https://tiki.vn/dien-thoai-smartphone/c1795
c1794,c1789,Máy tính bảng,2,https://tiki.vn/may-tinh-bang/c1794
c28856,c1789,Máy đọc sách,2,https://tiki.vn/may-doc-sach/c28856
c1796,c1789,Điện thoại phổ thông,2,https://tiki.vn/dien-thoai-pho-thong/c1796
c8061,c1789,Điện thoại bàn,2,https://tiki.vn/dien-thoai-ban/c8061
c1789,,Điện Thoại - Máy Tính Bảng,1,https://tiki.vn/dien-thoai-may-tinh-bang/c1789
c1601,c1582,Mặt nạ,3,https://tiki.vn/mat-na-cac-loai/c1601
c5872,c1582,Xịt khoáng,3,https://tiki.vn/xit-khoang/c5872
c3424,c1582,Chăm sóc vùng da mắt,3,https://tiki.vn/cham-soc-vung-da-mat/c3424
c11727,c1582,Trang điểm,3,https://tiki.vn/trang-diem/c11727
c2347,c1582,"Nước hoa hồng, toner",3,https://tiki.vn/nuoc-hoa-hong-toner/c2347
c3422,c1582,Kem chống nắng,3,https://tiki.vn/kem-chong-nang/c3422
c3426,c1582,Sản phẩm trị mụn,3,https://tiki.vn/san-pham-tri-mun/c3426
c17170,c1582,Kem và sữa dưỡng da,3,https://tiki.vn/kem-va-sua-duong-da/c17170
c17174,c1582,Sản phẩm chăm sóc da mặt khác,3,https://tiki.vn/san-pham-cham-soc-da-mat-khac/c17174
c11673,c53350,Tinh chất chống lão hóa,4,https://tiki.vn/tinh-chat-chong-lao-hoa/c11673
c11695,c53350,Tinh chất dưỡng ẩm,4,https://tiki.vn/tinh-chat-duong-am/c11695
c11667,c53350,Tinh chất dưỡng trắng,4,https://tiki.vn/tinh-chat-duong-trang/c11667
c53350,c1582,Serum,3,https://tiki.vn/serum/c53350
c8227,c1582,Bộ chăm sóc da mặt,3,https://tiki.vn/bo-cham-soc-da-mat/c8227
c1583,c1582,Sữa rửa mặt,3,https://tiki.vn/sua-rua-mat/c1583
c8206,c1582,Tẩy tế bào chết,3,https://tiki.vn/tay-te-bao-chet/c8206
c1588,c11605,"Tẩy trang, khăn ướt",4,https://tiki.vn/tay-trang-khan-giay-uot/c1588
c11605,c1582,Tẩy trang,3,https://tiki.vn/tay-trang/c11605
c5893,c1582,Chống lão hóa da,3,https://tiki.vn/chong-lao-hoa-da/c5893
c1582,c1520,Chăm sóc da mặt,2,https://tiki.vn/cham-soc-da-mat/c1582
c8193,c1589,"Cọ, dụng cụ trang điểm",4,https://tiki.vn/co-dung-cu-trang-diem/c8193
c8194,c1589,Mút trang điểm,4,https://tiki.vn/mut-trang-diem/c8194
c8196,c1589,Bấm mi,4,https://tiki.vn/bam-mi/c8196
c8197,c1589,"Nhíp, dao cạo",4,https://tiki.vn/nhip-dao-cao/c8197
c8198,c1589,Gương trang điểm,4,https://tiki.vn/guong-trang-diem/c8198
c8189,c1589,Lông mi giả,4,https://tiki.vn/long-mi-gia/c8189
c8190,c1589,Miếng dán mi,4,https://tiki.vn/mieng-dan-mi/c8190
c1589,c1584,Dụng cụ trang điểm,3,https://tiki.vn/dung-cu-trang-diem/c1589
c1640,c1585,Phấn má,4,https://tiki.vn/phan-ma/c1640
c11759,c1585,BB cream,4,https://tiki.vn/bb-cream/c11759
c1600,c1585,CC cream,4,https://tiki.vn/cc-cream/c1600
c2346,c1585,Che khuyết điểm,4,https://tiki.vn/che-khuyet-diem/c2346
c1604,c1585,Kem lót,4,https://tiki.vn/kem-lot/c1604
c8188,c1585,"Highligh, tạo khối",4,https://tiki.vn/highligh-tao-khoi/c8188
c1596,c1585,"Phấn nền, kem nền",4,https://tiki.vn/phan-nen-kem-nen/c1596
c11769,c1585,Phấn tạo khối,4,https://tiki.vn/phan-tao-khoi/c11769
c11767,c1585,Phấn nước,4,https://tiki.vn/phan-nuoc/c11767
c11771,c1597,Phấn nén,5,https://tiki.vn/phan-nen/c11771
c1597,c1585,Phấn phủ,4,https://tiki.vn/phan-phu/c1597
c1585,c1584,Trang điểm mặt,3,https://tiki.vn/trang-diem-mat/c1585
c1605,c1586,Phấn mắt,4,https://tiki.vn/phan-mat/c1605
c1607,c1586,Kẻ mắt,4,https://tiki.vn/ke-mat/c1607
c1608,c1586,Kẻ chân mày,4,https://tiki.vn/ke-chan-may/c1608
c1641,c1586,Mascara,4,https://tiki.vn/mascara/c1641
c8191,c1586,Kem lót cho mắt,4,https://tiki.vn/kem-lot-cho-mat/c8191
c11779,c1586,"Sáp, bột nhũ mắt",4,https://tiki.vn/sap-bot-nhu-mat/c11779
c1586,c1584,Trang điểm mắt,3,https://tiki.vn/trang-diem-mat/c1586
c1614,c1587,Chì kẻ viền môi,4,https://tiki.vn/chi-ke-vien-moi/c1614
c1611,c1587,Son bóng,4,https://tiki.vn/son-bong/c1611
c11797,c1587,Son bút,4,https://tiki.vn/son-but/c11797
c8192,c1587,Son kem,4,https://tiki.vn/son-kem/c8192
c11795,c1587,"Son nền, che khuyết điểm môi",4,https://tiki.vn/son-nen-che-khuyet-diem-moi/c11795
c1609,c1587,Son thỏi,4,https://tiki.vn/son-thoi/c1609
c11799,c1587,Son tint,4,https://tiki.vn/son-tint/c11799
c1612,c1587,"Son dưỡng môi, trị thâm",4,https://tiki.vn/son-duong-moi-tri-tham/c1612
c17184,c1587,Son dưỡng,4,https://tiki.vn/son-duong/c17184
c1587,c1584,Son & Trang điểm môi,3,https://tiki.vn/son-trang-diem-moi/c1587
c8228,c1584,Bộ trang điểm,3,https://tiki.vn/bo-trang-diem/c8228
c1584,c1520,Trang điểm,2,https://tiki.vn/trang-diem/c1584
c1627,c1625,Nước súc miệng,4,https://tiki.vn/nuoc-suc-mieng/c1627
c1628,c1625,Chỉ nha khoa,4,https://tiki.vn/chi-nha-khoa/c1628
c11833,c1625,Bàn chải đánh răng,4,https://tiki.vn/ban-chai-danh-rang/c11833
c11835,c1625,Kem đánh răng,4,https://tiki.vn/kem-danh-rang/c11835
c11837,c1625,Tẩy trắng răng,4,https://tiki.vn/tay-trang-rang/c11837
c10228,c1625,Bộ sản phẩm chăm sóc răng miệng,4,https://tiki.vn/bo-san-pham-cham-soc-rang-mieng/c10228
c53348,c1625,Bàn chải điện,4,https://tiki.vn/ban-chai-dien/c53348
c1626,c1625,Thiết bị chăm sóc răng,4,https://tiki.vn/thiet-bi-cham-soc-rang/c1626
c1625,c1594,Chăm sóc răng miệng,3,https://tiki.vn/cham-soc-rang-mieng/c1625
c1752,c1594,Dung dịch vệ sinh,3,https://tiki.vn/dung-dich-ve-sinh/c1752
c8176,c1594,Sản phẩm chăm sóc cá nhân,3,https://tiki.vn/san-pham-cham-soc-ca-nhan/c8176
c17186,c1594,Sản phẩm chăm sóc cá nhân khác,3,https://tiki.vn/san-pham-cham-soc-ca-nhan-khac/c17186
c1728,c1594,Bọt cạo râu,3,https://tiki.vn/bot-cao-rau/c1728
c8300,c1594,Băng vệ sinh,3,https://tiki.vn/bang-ve-sinh/c8300
c4408,c1594,Khăn giấy ướt,3,https://tiki.vn/khan-giay-uot/c4408
c1594,c1520,Chăm sóc cá nhân,2,https://tiki.vn/cham-soc-ca-nhan/c1594
c10225,c11757,Bộ chăm sóc tóc và cơ thể,4,https://tiki.vn/bo-cham-soc-toc-va-co-the/c10225
c17460,c11757,Bộ sản phẩm chăm sóc cơ thể,4,https://tiki.vn/bo-san-pham-cham-soc-co-the/c17460
c10218,c11757,Bộ sản phẩm tiêu dùng cho nữ,4,https://tiki.vn/bo-san-pham-tieu-dung-cho-nu/c10218
c10220,c11757,Bộ chăm sóc toàn thân khác,4,https://tiki.vn/bo-cham-soc-toan-than-khac/c10220
c11757,c1592,Bộ chăm sóc toàn thân,3,https://tiki.vn/bo-cham-soc-toan-than/c11757
c11749,c8218,Sản phẩm làm hồng nhũ hoa,4,https://tiki.vn/san-pham-lam-hong-nhu-hoa/c11749
c11751,c8218,Kem nở và săn chắc ngực,4,https://tiki.vn/kem-no-va-san-chac-nguc/c11751
c8218,c1592,Chăm sóc ngực,3,https://tiki.vn/cham-soc-nguc/c8218
c8216,c1610,Dưỡng ẩm,4,https://tiki.vn/duong-am/c8216
c8217,c1610,Dưỡng trắng,4,https://tiki.vn/duong-trang/c8217
c11731,c1610,Săn chắc da,4,https://tiki.vn/san-chac-da/c11731
c4413,c1610,Sữa dưỡng thể,4,https://tiki.vn/sua-duong-the/c4413
c1610,c1592,Dưỡng Thể,3,https://tiki.vn/duong-the/c1610
c11755,c1592,Kem tan mỡ,3,https://tiki.vn/kem-tan-mo/c11755
c11735,c11733,Tinh dầu massage,4,https://tiki.vn/tinh-dau-massage/c11735
c11737,c11733,Kem massage,4,https://tiki.vn/kem-massage/c11737
c11733,c1592,Massage toàn thân,3,https://tiki.vn/massage-toan-than/c11733
c11747,c1617,Xịt toàn thân,4,https://tiki.vn/xit-toan-than/c11747
c17162,c1617,"Lăn, xịt khử mùi",4,https://tiki.vn/lan-xit-khu-mui/c17162
c1617,c1592,Sản phẩm khử mùi,3,https://tiki.vn/san-pham-khu-mui/c1617
c3449,c1592,Sản phẩm tẩy lông,3,https://tiki.vn/san-pham-tay-long/c3449
c13878,c8212,"Bông tắm, sữa tắm & xà bông",4,https://tiki.vn/bong-tam-sua-tam-xa-bong/c13878
c2348,c8212,Muối tắm,4,https://tiki.vn/muoi-tam/c2348
c11729,c8212,Tinh dầu tắm,4,https://tiki.vn/tinh-dau-tam/c11729
c1598,c8212,Sữa tắm,4,https://tiki.vn/sua-tam/c1598
c8212,c1592,"Sữa tắm, xà bông, muối tắm",3,https://tiki.vn/sua-tam-xa-bong-muoi-tam/c8212
c11739,c1615,Chống nắng dạng xịt,4,https://tiki.vn/chong-nang-dang-xit/c11739
c11741,c1615,Chống nắng dạng kem,4,https://tiki.vn/chong-nang-dang-kem/c11741
c11743,c1615,Chống nắng dạng lotion,4,https://tiki.vn/chong-nang-dang-lotion/c11743
c17160,c1615,Sản phẩm chống nắng khác,4,https://tiki.vn/san-pham-chong-nang-khac/c17160
c1615,c1592,Sản phẩm chống nắng,3,https://tiki.vn/san-pham-chong-nang/c1615
c8220,c1619,Tẩy tế bào chết,4,https://tiki.vn/tay-te-bao-chet/c8220
c8221,c1619,Massage,4,https://tiki.vn/massage/c8221
c1619,c1592,"Tẩy tế bào chết, massage",3,https://tiki.vn/tay-te-bao-chet-massage/c1619
c11753,c1592,Trị rạn nứt da,3,https://tiki.vn/tri-ran-nut-da/c11753
c8308,c1592,Sản phẩm sạch khuẩn,3,https://tiki.vn/san-pham-sach-khuan/c8308
c8309,c1592,Sản phẩm chăm sóc cơ thể khác,3,https://tiki.vn/san-pham-cham-soc-co-the-khac/c8309
c5900,c1592,"Sản phẩm dưỡng tay, chân",3,https://tiki.vn/san-pham-duong-tay-chan/c5900
c8226,c1592,Bộ chăm sóc cơ thể,3,https://tiki.vn/bo-cham-soc-co-the/c8226
c8229,c1592,Bộ chăm sóc tóc và da đầu,3,https://tiki.vn/bo-cham-soc-toc-va-da-dau/c8229
c1592,c1520,Chăm sóc cơ thể,2,https://tiki.vn/cham-soc-co-the/c1592
c5874,c1520,Dược mỹ phẩm,2,https://tiki.vn/duoc-my-pham/c5874
c8602,c5873,Tinh dầu,3,https://tiki.vn/tinh-dau/c8602
c8224,c5873,Nến thơm,3,https://tiki.vn/nen-thom/c8224
c11868,c5873,Sản phẩm thiên nhiên làm đẹp,3,https://tiki.vn/san-pham-thien-nhien-lam-dep/c11868
c8225,c5873,Đèn xông,3,https://tiki.vn/den-xong/c8225
c5873,c1520,Sản phẩm thiên nhiên & Khác,2,https://tiki.vn/san-pham-thien-nhien-khac/c5873
c1613,c8222,Dầu Gội,4,https://tiki.vn/dau-goi/c1613
c1616,c8222,Dầu Xả,4,https://tiki.vn/dau-xa/c1616
c8223,c8222,"Bộ dầu gội, xả",4,https://tiki.vn/bo-dau-goi-xa/c8223
c8222,c1591,"Dầu gội, dầu xả",3,https://tiki.vn/dau-goi-dau-xa/c8222
c11827,c1620,"Gel, sáp vuốt tóc",4,https://tiki.vn/gel-sap-vuot-toc/c11827
c11829,c1620,Keo xịt tóc,4,https://tiki.vn/keo-xit-toc/c11829
c17180,c1620,Tạo kiểu tóc khác,4,https://tiki.vn/tao-kieu-toc-khac/c17180
c1620,c1591,Tạo kiểu tóc,3,https://tiki.vn/tao-kieu-toc/c1620
c1623,c1591,Thuốc nhuộm tóc,3,https://tiki.vn/thuoc-nhuom/c1623
c11815,c1591,"Thuốc duỗi, uốn",3,https://tiki.vn/thuoc-duoi-uon/c11815
c11817,c7065,Kem ủ tóc,4,https://tiki.vn/kem-u-toc/c11817
c11819,c7065,Mặt nạ tóc,4,https://tiki.vn/mat-na-toc/c11819
c11821,c7065,"Serum, dầu dưỡng tóc",4,https://tiki.vn/serum-dau-duong-toc/c11821
c11823,c7065,Dầu bóng tóc,4,https://tiki.vn/dau-bong-toc/c11823
c11825,c7065,Xịt dưỡng tóc,4,https://tiki.vn/xit-duong-toc/c11825
c17176,c7065,Dưỡng tóc khác,4,https://tiki.vn/duong-toc-khac/c17176
c17178,c7065,"Kem ủ, dưỡng tóc khác",4,https://tiki.vn/kem-u-duong-toc-khac/c17178
c17182,c7065,"Thuốc nhuộm, duỗi, uốn khác",4,https://tiki.vn/thuoc-nhuom-duoi-uon-khac/c17182
c7065,c1591,"Dưỡng tóc, ủ tóc",3,https://tiki.vn/duong-toc-u-toc/c7065
c7061,c1591,Bộ chăm sóc tóc,3,https://tiki.vn/bo-cham-soc-toc/c7061
c1591,c1520,Chăm sóc tóc và da đầu,2,https://tiki.vn/cham-soc-toc-da-dau/c1591
c1636,c1595,Nước hoa nữ,3,https://tiki.vn/nuoc-hoa-nu/c1636
c1637,c1595,Nước hoa nam,3,https://tiki.vn/nuoc-hoa-nam/c1637
c1595,c1520,Nước hoa,2,https://tiki.vn/nuoc-hoa/c1595
c8167,c2306,Dụng cụ làm đẹp khác,3,https://tiki.vn/dung-cu-lam-dep-khac/c8167
c2334,c8166,Máy sấy tóc,4,https://tiki.vn/may-say-toc/c2334
c11941,c8166,"Máy ép, duỗi tóc",4,https://tiki.vn/may-ep-duoi-toc/c11941
c11943,c8166,Máy uốn tóc,4,https://tiki.vn/may-uon-toc/c11943
c11831,c8166,Lô quấn tóc,4,https://tiki.vn/lo-quan-toc/c11831
c7064,c8166,"Lược, băng đô",4,https://tiki.vn/luoc-bang-do/c7064
c8166,c2306,Dụng cụ tạo kiểu tóc,3,https://tiki.vn/dung-cu-tao-kieu-toc/c8166
c8165,c2306,Dụng cụ tẩy lông,3,https://tiki.vn/dung-cu-tay-long/c8165
c11933,c8164,Làm thon gọn cơ thể,4,https://tiki.vn/lam-thon-gon-co-the/c11933
c11935,c8164,Massage mặt,4,https://tiki.vn/massage-mat/c11935
c8164,c2306,Massage thư giãn và làm đẹp,3,https://tiki.vn/massage-thu-gian-va-lam-dep/c8164
c11937,c2306,Máy xông da mặt,3,https://tiki.vn/may-xong-da-mat/c11937
c11939,c2306,Sản phẩm định hình,3,https://tiki.vn/san-pham-dinh-hinh/c11939
c1634,c2306,Dao - Máy cạo râu & Hớt tóc,3,https://tiki.vn/dao-may-cao-rau-hot-toc/c1634
c5905,c2306,Máy & Dụng cụ rửa mặt,3,https://tiki.vn/may-dung-cu-rua-mat/c5905
c11689,c2306,Máy hút mụn,3,https://tiki.vn/may-hut-mun/c11689
c11803,c1590,Bộ chăm sóc móng,4,https://tiki.vn/bo-cham-soc-mong/c11803
c8205,c1590,"Bộ dụng cụ, phụ kiện làm móng",4,https://tiki.vn/bo-dung-cu-phu-kien-lam-mong/c8205
c8204,c1590,Bộ màu sơn móng,4,https://tiki.vn/bo-mau-son-mong/c8204
c11807,c1622,Kềm bấm móng,5,https://tiki.vn/kem-bam-mong/c11807
c11809,c1622,"Dũa, làm bóng móng",5,https://tiki.vn/dua-lam-bong-mong/c11809
c11811,c1622,Bộ cắt móng,5,https://tiki.vn/bo-cat-mong/c11811
c1622,c1590,Dụng cụ làm móng,4,https://tiki.vn/dung-cu-lam-mong/c1622
c8202,c1590,Miếng dán trang trí móng,4,https://tiki.vn/mieng-dan-trang-tri-mong/c8202
c8199,c1590,Sơn móng,4,https://tiki.vn/son-mong/c8199
c8200,c1590,"Nước tẩy sơn móng, dưỡng móng",4,https://tiki.vn/nuoc-tay-son-mong-duong-mong/c8200
c8201,c1590,Móng giả,4,https://tiki.vn/mong-gia/c8201
c1590,c2306,Chăm sóc móng,3,https://tiki.vn/cham-soc-mong/c1590
c2306,c1520,Dụng cụ làm đẹp,2,https://tiki.vn/dung-cu-lam-dep/c2306
c8170,c2307,Cân sức khỏe,3,https://tiki.vn/can-suc-khoe/c8170
c8168,c11903,Máy đo huyết áp,4,https://tiki.vn/may-do-huyet-ap/c8168
c11905,c11903,"Máy, que thử đường huyết",4,https://tiki.vn/may-que-thu-duong-huyet/c11905
c11907,c11903,Máy đo nồng độ oxy máu,4,https://tiki.vn/may-do-nong-do-oxy-mau/c11907
c11911,c11903,Đai lưng,4,https://tiki.vn/dai-lung/c11911
c11915,c11903,Ống tai nghe,4,https://tiki.vn/ong-tai-nghe/c11915
c11903,c2307,Dụng cụ theo dõi sức khỏe,3,https://tiki.vn/dung-cu-theo-doi-suc-khoe/c11903
c2340,c2307,Máy massage toàn thân,3,https://tiki.vn/may-massage/c2340
c8171,c2307,Nhiệt kế,3,https://tiki.vn/nhiet-ke/c8171
c11925,c2307,Máy xông mũi họng,3,https://tiki.vn/may-xong-mui-hong/c11925
c11921,c2307,Que thử thai,3,https://tiki.vn/que-thu-thai/c11921
c2342,c2307,Thiết Bị Y Tế,3,https://tiki.vn/thiet-bi-y-te/c2342
c8172,c2307,Thiết bị khác,3,https://tiki.vn/thiet-bi-khac/c8172
c11923,c2307,Túi chườm,3,https://tiki.vn/tui-chuom/c11923
c11929,c2307,Dụng cụ sơ cứu,3,https://tiki.vn/dung-cu-so-cuu/c11929
c11931,c2307,Vớ ngăn giãn tĩnh mạch,3,https://tiki.vn/vo-ngan-gian-tinh-mach/c11931
c1633,c2307,Băng keo cá nhân,3,https://tiki.vn/bang-keo-ca-nhan/c1633
c8305,c2307,Khẩu trang y tế,3,https://tiki.vn/khau-trang-y-te/c8305
c2162,c2307,Chăm sóc mắt,3,https://tiki.vn/cham-soc-mat/c2162
c2307,c1520,Máy Massage & Thiết bị chăm sóc sức khỏe,2,https://tiki.vn/may-massage-thiet-bi-cham-soc-suc-khoe/c2307
c11845,c2826,Chống lão hóa,4,https://tiki.vn/chong-lao-hoa/c11845
c11847,c2826,Trắng da,4,https://tiki.vn/trang-da/c11847
c11849,c2826,"Giảm tàn nhang, nám da, sạm da",4,https://tiki.vn/giam-tan-nhang-nam-da-sam-da/c11849
c11851,c2826,Chăm sóc tóc và móng,4,https://tiki.vn/cham-soc-toc-va-mong/c11851
c11853,c2826,Chăm sóc da mụn,4,https://tiki.vn/cham-soc-da-mun/c11853
c11855,c2826,Tăng kích cỡ ngực,4,https://tiki.vn/tang-kich-co-nguc/c11855
c2826,c2322,Thực phẩm chức năng làm đẹp,3,https://tiki.vn/thuc-pham-cho-sac-sep/c2826
c11857,c2825,Vitamin tổng hợp,4,https://tiki.vn/vitamin-tong-hop/c11857
c11859,c2825,Hỗ trợ xương khớp,4,https://tiki.vn/ho-tro-xuong-khop/c11859
c11861,c2825,Hỗ trợ não và trí nhớ,4,https://tiki.vn/ho-tro-nao-va-tri-nho/c11861
c11863,c2825,Hỗ trợ tiểu đường,4,https://tiki.vn/ho-tro-tieu-duong/c11863
c11865,c2825,Hỗ trợ thai sản,4,https://tiki.vn/ho-tro-thai-san/c11865
c11867,c2825,Chăm sóc mắt,4,https://tiki.vn/cham-soc-mat/c11867
c11869,c2825,Chăm sóc hệ tiêu hóa,4,https://tiki.vn/cham-soc-he-tieu-hoa/c11869
c11871,c2825,Tim và huyết áp,4,https://tiki.vn/tim-va-huyet-ap/c11871
c11873,c2825,Hệ miễn dịch,4,https://tiki.vn/he-mien-dich/c11873
c11875,c2825,Thải độc,4,https://tiki.vn/thai-doc/c11875
c11877,c2825,"Chăm sóc giấc ngủ, stress và lo lắng",4,https://tiki.vn/cham-soc-giac-ngu-stress-va-lo-lang/c11877
c11879,c2825,Sức khỏe phái nam,4,https://tiki.vn/suc-khoe-phai-nam/c11879
c11881,c2825,Sức khỏe phái nữ,4,https://tiki.vn/suc-khoe-phai-nu/c11881
c2825,c2322,Thực phẩm chức năng sức khỏe,3,https://tiki.vn/thuc-pham-chuc-nang-vitamin/c2825
c11883,c2827,Mật ong,4,https://tiki.vn/mat-ong/c11883
c11885,c2827,Nhân sâm,4,https://tiki.vn/nhan-sam/c11885
c11887,c2827,Tỏi đen,4,https://tiki.vn/toi-den/c11887
c11889,c2827,Nghệ,4,https://tiki.vn/nghe/c11889
c2827,c2322,Thực phẩm chức năng thiên nhiên,3,https://tiki.vn/san-pham-thao-moc-thuc-uong/c2827
c11893,c11891,Giảm thèm ăn,4,https://tiki.vn/giam-them-an/c11893
c11895,c11891,Phân giải tinh bột,4,https://tiki.vn/phan-giai-tinh-bot/c11895
c11897,c11891,Phân giải mỡ,4,https://tiki.vn/phan-giai-mo/c11897
c11899,c11891,Giải pháp thay thế bữa ăn,4,https://tiki.vn/giai-phap-thay-the-bua-an/c11899
c11901,c11891,Thực phẩm tăng cân,4,https://tiki.vn/thuc-pham-tang-can/c11901
c11891,c2322,Kiểm soát cân nặng,3,https://tiki.vn/kiem-soat-can-nang/c11891
c2322,c1520,Thực phẩm chức năng,2,https://tiki.vn/thuc-pham-chuc-nang/c2322
c1630,c8142,Bao cao su,3,https://tiki.vn/bao-cao-su/c1630
c1631,c8142,Gel bôi trơn,3,https://tiki.vn/gel-boi-tron/c1631
c8142,c1520,Hỗ trợ tình dục,2,https://tiki.vn/ho-tro-tinh-duc/c8142
c8161,c1520,Bộ sản phẩm làm đẹp,2,https://tiki.vn/bo-san-pham-lam-dep/c8161
c1520,,Làm Đẹp - Sức Khỏe,1,https://tiki.vn/lam-dep-suc-khoe/c1520
c1918,c1893,Nồi cơm điện tử,5,https://tiki.vn/noi-com-dien-tu/c1918
c1919,c1893,Nồi cơm nắp gài,5,https://tiki.vn/noi-com-nap-gai/c1919
c1920,c1893,Nồi cơm nắp rời,5,https://tiki.vn/noi-com-nap-roi/c1920
c2271,c1893,Nồi cơm dung tích lớn,5,https://tiki.vn/noi-com-dung-tich-lon/c2271
c1893,c1892,Nồi cơm điện,4,https://tiki.vn/noi-com-dien/c1893
c1894,c1892,Nồi áp suất,4,https://tiki.vn/noi-ap-suat/c1894
c1895,c1892,Nồi lẩu điện,4,https://tiki.vn/noi-lau-dien/c1895
c1896,c1892,"Nồi tiềm, nồi nấu cháo",4,https://tiki.vn/noi-tiem-noi-nau-chao/c1896
c1897,c1892,Nồi hấp,4,https://tiki.vn/noi-hap/c1897
c5313,c1892,Nồi đa năng,4,https://tiki.vn/noi-da-nang/c5313
c8123,c1892,Nồi chiên,4,https://tiki.vn/noi-chien/c8123
c24072,c1892,Nồi tiềm,4,https://tiki.vn/noi-tiem/c24072
c1892,c1884,Nồi điện các loại,3,https://tiki.vn/noi-dien-cac-loai/c1892
c23814,c1886,Bếp hồng ngoại đơn,5,https://tiki.vn/bep-hong-ngoai-don/c23814
c23816,c1886,Bếp hồng ngoại đôi,5,https://tiki.vn/bep-hong-ngoai-doi/c23816
c1886,c1885,Bếp hồng ngoại,4,https://tiki.vn/bep-hong-ngoai/c1886
c23808,c1887,Bếp điện từ đơn,5,https://tiki.vn/bep-dien-tu-don/c23808
c23810,c1887,Bếp điện từ đôi,5,https://tiki.vn/bep-dien-tu-doi/c23810
c1887,c1885,Bếp điện từ,4,https://tiki.vn/bep-dien-tu/c1887
c2145,c1885,Bếp điện quang,4,https://tiki.vn/bep-dien-quang/c2145
c1927,c1885,Bếp điện kết hợp,4,https://tiki.vn/bep-dien-ket-hop/c1927
c1928,c1885,"Bếp lẩu, nướng",4,https://tiki.vn/bep-lau-nuong/c1928
c1889,c1888,Bếp gas dương,5,https://tiki.vn/bep-gas-duong/c1889
c1890,c1888,Bếp gas âm,5,https://tiki.vn/bep-gas-am/c1890
c5449,c1888,Bếp gas du lịch - bếp gas đơn,5,https://tiki.vn/bep-gas-du-lich-bep-gas-don/c5449
c23812,c1888,Phụ kiện bếp gas,5,https://tiki.vn/phu-kien-bep-gas/c23812
c1888,c1885,Bếp gas,4,https://tiki.vn/bep-gas/c1888
c1885,c1884,Bếp các loại,3,https://tiki.vn/bep-cac-loai/c1885
c4875,c1884,"Máy hút khói, khử mùi",3,https://tiki.vn/may-hut-khoi-khu-mui/c4875
c2035,c2022,Lò vi sóng điện tử,4,https://tiki.vn/lo-vi-song-dien-tu/c2035
c2036,c2022,Lò vi sóng cơ,4,https://tiki.vn/lo-vi-song/c2036
